file_name,window_size,stdv,alt_min,received_alg,similarity
synthetic-5tps.wav,4,1.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,1.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,2.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,3,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,3,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,3,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,3,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,3,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,4,3,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,0.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,1.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,2.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,3,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,3,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,3,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,3,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,3,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,5,3,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,0.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,1.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,2.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,3,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,3,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,3,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,3,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,3,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,6,3,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,0.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,1.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,2.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,3,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,3,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,3,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,3,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,3,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,7,3,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,0.75,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.25,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.25,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.25,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.25,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.25,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.25,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.5,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.5,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.5,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.5,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.5,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.5,550, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.75,50, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.75,150, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.75,250, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.75,350, U U U U D D D D R R R R L L L L F F F F B B B B,99
synthetic-5tps.wav,8,1.75,450, U U U U D D D D R R R R L L L L F F F F B B B B,99
